Togo,26.0,0,42.4,1,3.1,0,2443.0,0,20.0,0,124.0,0,5.0,1,2.45,1,2.8,0,211.0,1,50.3,0,7.96,0,66.9,1,20.4,0,20.0,1,5967.3605453314085,1,0.0,0,8.4,0,8.508285388281433,1,0.3929309802029106,1,78.53466056529072,0,29.0,0,3552.1888128781575,1,757.0,0,80.0,0,14.4,0,863.0,0,11.1,0,4.2,1,0.539,0,22.3,0,67.0,0,27.15,1,28.0,0,64.3,0,14.8,1,41.11609647139233,1,14.0,1,8.5,0,2.008839831793639,0
Guyana,36.0,0,44.6,1,6.3,0,2913.0,1,27.5,0,622.0,0,6.3,1,0.57,0,6.01,1,-280.8253773219817,0,56.8,0,141.68,1,29.3,1,49.9,0,7.3,1,42.0,0,0.0,0,20.2,0,20.0,1,-0.3067240700564131,0,45.37,0,64.0,1,148118.0,1,2015.0,0,80.98338149767912,1,30.2,1,6956.0,1,36.1,0,2.42,1,0.714,0,21.5,0,239.0,1,26.00,1,91.0,0,65.7,0,40.9,1,44.593693751481624,1,9.813733185767472,0,31.8,0,2.352788145671574,1
Liberia,51.0,0,35.3,0,5.8,0,2168.0,0,18.0,0,146.0,0,2.3,0,2.52,1,5.32,0,270.03088963301946,1,49.7,0,3.04,0,84.6,1,32.8,0,20.0,1,-15754.157500394242,0,0.0,0,9.9,0,3.3,1,-0.9330229950780247,0,115.35229263163893,1,85.5,1,-941.2455334159313,0,4.0,0,94.0,1,16.3,0,491.0,0,7.3,0,4.18,1,0.481,0,18.9,0,54.0,0,25.30,1,15.0,0,64.1,0,7.4,0,42.72079083388259,1,7.0,0,7.9,0,1.8860697366571348,0
Guinea-Bissau,94.0,1,34.8,0,4.8,0,2229.0,0,18.0,0,145.0,0,2.1,0,2.44,1,2.63,0,397.44442420284867,1,54.0,0,19.88,0,78.5,1,19.5,0,46.1,1,-6384.495089761971,0,18.445066444689797,1,9.5,0,1.1,0,-0.1300879667792305,0,84.34795075150333,0,10.0,0,27898.946289954736,1,412.0,0,90.13229254440971,1,18.0,0,668.0,0,3.5,0,4.621434330023837,1,0.483,0,20.9,0,10.0,0,26.75,1,35.0,0,60.2,0,12.4,1,43.135257667251985,1,10.770356276398632,0,13.0,0,1.9587983256921007,0
Lesotho,53.0,0,44.9,1,5.0,0,2323.0,0,24.7,0,274.0,0,6.5,1,1.31,1,6.3,1,78.20488432365174,1,53.1,0,25.35,0,86.4,1,51.4,0,0.1,0,1894.820638569392,0,0.0,0,16.6,0,43.6,1,-1.0224792540476901,0,104.01640965631918,1,90.0,1,22568.112314760016,1,956.0,0,75.25890613569723,0,31.1,1,1061.0,0,29.2,0,3.07,1,0.514,0,20.9,0,92.0,0,11.85,0,46.0,0,50.7,0,87.5,1,46.144616543680016,1,10.0,0,15.4,0,1.9494403503226845,0
Fiji,18.0,0,30.7,0,3.0,0,2781.0,0,29.9,0,484.0,0,3.9,0,0.72,0,5.72,0,100.0145312967446,1,62.2,1,40.2,0,25.7,1,44.9275592650122,0,6.3,1,401.0,0,0.0,0,30.2,1,9.892805592788765,1,2.60047237662595,1,63.316291914725866,0,64.4,1,52948.347635281156,1,3232.0,1,79.88710726718844,0,32.3,1,5013.0,0,48.9,0,2.73,1,0.73,0,24.1,0,274.0,1,24.40,1,522.0,1,68.0,0,9.5,1,39.21921960589558,0,10.0,0,39.1,1,2.4325976386270334,1
Maldives,23.0,0,29.3,0,2.7,0,2235.0,0,29.5,0,1507.0,1,4.1,0,1.85,1,3.7280336957498728,0,20.30677316741398,0,53.2,0,111.47,1,7.6,0,92.8,1,98.4,1,11295.585854450212,1,0.6,1,8.6,0,0.7,0,4.0443475323042115,1,74.84126931679094,0,0.08,0,-12453.157291974145,0,-1380.1086562565288,0,73.16434925840167,0,38.3,1,6924.0,1,52.9,0,1.81,0,0.747,1,21.6,0,499.0,1,28.00,1,238.0,0,79.6,1,2.8,0,41.593316751375454,1,15.0,1,16.6,0,2.2407770472969597,1
Burundi,26.0,0,38.6,1,7.5,1,2226.7415836146074,0,17.7,0,56.0,0,4.8,1,3.15,1,2.14,0,281.4765650565532,1,48.9,0,4.6,0,56.5,1,24.9,0,10.0,1,1057.4654624427785,0,10.353803678818906,1,5.4,0,6.1,1,-1.5069318222723567,0,68.4013467986984,0,75.0,1,-30971.042254493106,0,-2030.9654870492886,0,96.0,1,24.0,0,286.0,0,4.8,0,5.24,1,0.426,0,20.3,0,96.0,0,19.80,0,9.0,0,63.8,0,12.1,1,43.525807161483435,1,15.0,1,3.5,0,1.828433814518662,0
Central African Republic,39.0,0,56.2,1,3.3,0,1786.0,0,20.0,0,99.0,0,1.2,0,1.58,1,1.32,0,1421.0,1,49.1,0,13.53,0,110.1,1,35.7,0,15.0,1,13661.298107982497,1,-2.153990406402972,0,7.5,0,20.1,1,-1.4480498922136196,0,107.1078940811974,1,80.0,1,-59274.540829082514,0,821.0,0,94.0,1,25.682138124437856,0,481.0,0,3.7,0,4.57,1,0.404,0,17.3,0,16.0,0,24.90,1,12.0,0,53.1,0,23.0,1,38.31907827407392,0,14.0,1,28.0,0,1.736456980998676,0
Turkmenistan,1.0,0,40.8,1,5.4,0,2830.0,0,29.2,0,997.0,1,3.0,0,1.61,1,1.72,0,-145.86658773318484,0,48.4,0,137.09,1,42.0,1,97.6,1,93.7,1,450.0,0,0.0,0,18.6,0,4.2,1,0.0014,0,96.30535923107675,1,9.0,0,28905.0,1,1834.0,0,80.0,0,12.0,0,7104.0,1,19.3,0,2.7,1,0.745,0,23.3,0,552.0,1,15.10,0,2.0,0,69.7,0,6.1,0,37.89545551854903,0,14.0,1,41.7,1,2.3854202494855565,1
Eswatini,14.0,0,54.6,1,9.9,1,2426.0,0,23.7,0,618.0,0,5.809693610871228,1,1.75,1,3.08,0,-15.670474050399719,0,54.7,0,56.6,0,49.4,1,45.2,0,2.0,0,19516.01432011732,1,-3.1208687994784725,0,16.5,0,11.6,1,0.12064770704452954,1,91.59387861793192,1,82.7,1,29244.71201226415,1,694.0,0,79.79044309837874,0,12.3,0,3306.0,0,34.7,0,2.92,1,0.597,0,26.5,1,278.0,1,21.40,0,125.0,0,57.7,0,40.5,1,41.736198599604045,1,11.575733878000149,0,27.86846542708986,0,2.123539554231459,1
Brunei,2.8,0,35.881970843446496,0,0.4,0,2985.0,1,31.1,1,1474.0,1,4.4,1,1.25,1,3.836393679589086,0,54.05323342227038,1,65.99956127063864,1,70.47,0,11.4,0,61.6,0,80.9,1,91.0,0,8.6,1,14.1,0,0.5,0,-1.6366170665323718,0,136.87278305932182,1,7.1,0,228321.0,1,625.8312705143435,0,84.17670248650477,1,16.7,0,27437.0,1,91.3,1,1.8,0,0.829,1,25.1,1,186.0,1,26.85,1,1584.0,1,77.74881723961546,1,2.5,0,38.315984955478974,0,7.0,0,30.444945946101313,0,2.607943611278809,1
Sao Tome and Principe,67.0,1,40.7,1,6.8,1,2446.0,0,19.3,0,237.0,0,4.9,1,2.18,1,4.41571802111503,0,236.0208475776572,1,54.0,0,22.58,0,29.8,1,49.6,0,3.0,0,-4967.297537566832,0,11.57145578600161,1,12.4,0,3.3,1,-0.47285569266623284,0,58.943604808926466,0,78.22786861712717,1,5078.926878584694,1,1401.0743497014482,0,84.36422306049468,1,7.8,0,2174.0,0,27.4,0,4.21,1,0.618,0,18.8,0,116.0,0,23.75,1,42.0,0,70.4,0,2.2,0,41.79691581392799,1,16.0,1,9.6,0,2.017677992415238,0
Vanuatu,27.0,0,45.73062751985066,1,1.0,0,2607.0,0,23.0,0,103.0,0,4.7,1,2.1,1,5.083093527154075,0,278.3987410370072,1,56.4,0,25.21,0,25.9,1,44.2,0,0.0,0,-18163.620021533134,0,0.0,0,25.2,1,8.931406850910008,1,0.845012586620637,1,38.70001338527658,0,76.03956211546216,1,86960.61773912533,1,3240.0,1,90.55593210106328,1,25.6,0,2783.0,0,22.3,0,3.71,1,0.607,0,20.8,0,72.0,0,23.95,1,173.0,0,65.3,0,21.0,1,39.12349929901319,0,10.0,0,32.6,0,2.262174076439823,1
Comoros,21.0,0,45.3,1,0.9,0,2491.00040771596,0,20.9,0,164.0,0,2.5,0,2.24,1,3.09,0,555.8249355209946,1,55.4,0,11.15,0,62.9,1,12.8,0,98.3,1,20038.207406806847,1,0.39248015226990063,1,7.8,0,-4.107754003935366,0,-1.0540394451833865,0,67.72071030765517,0,2.1,0,5960.765848785522,1,1587.0,0,96.0,1,39.5,1,1421.0,0,8.4,0,4.07,1,0.558,0,20.4,0,27.0,0,25.30,1,24.0,0,67.4,0,8.5,1,39.861456190336874,0,14.0,1,7.6,0,2.012889854942483,0
